case,reference_case,comparison_set,case_is_eligible_reference,eligible_reference_count,angle_group,signed_mean_db,rms_db,max_abs_db,max_abs_freq_hz,max_abs_angle_deg
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.4757019403906833,2.2414746741072493,5.888838784527941,654.3046395991546,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.588866751060833,5.545447839301051,9.537864301047023,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.213314457125354,5.572596121055348,9.537864301047023,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,90,-2.9915386196226854,5.617688427536426,9.537864301047023,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.231928618480988,1.9750775962119185,5.141449212407487,635.6778566155772,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.2145054304935488,5.300414648531182,13.542830452774503,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.5885477299890316,5.614036698014083,13.542830452774503,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,90,0.24812095744957582,6.143672703044168,13.542830452774503,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.41699751590295636,1.4480854998433847,3.949112257477239,1132.6491752180323,50.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,5.087113981714517,8.221163260865074,29.37035498113724,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.703079259014092,9.93252935104132,29.37035498113724,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,11.075649293150478,13.834373483905365,29.37035498113724,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.8555619619543733,1.2906095696601507,3.4193212849376806,1009.0756983044574,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.478594886577957,12.0526348099802,28.02398757601931,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,11.288456996255094,14.57930667575389,28.02398757601931,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,19.721709412812846,20.157775702874797,28.02398757601931,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.8554431586407664,1.2904376838063558,3.416555196968247,1009.0756983044574,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.477215353357082,12.05271659317367,28.037378410385195,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,11.28712994663045,14.579528276482861,28.037378410385195,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap28-q3-reg3e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,90,19.721364513998516,20.158632244879495,28.037378410385195,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.327652459380178,2.0954420103156215,5.37101537286992,582.9191646921635,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.7440991222894873,5.901589077792447,9.003757875967601,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.4088276211488109,6.102420125071305,9.003757875967601,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-compact2,source_cv_recommended_juan_only,False,6,90,-3.4773455139244636,5.863245104346544,9.003757875967601,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.3727921611048557,2.155463675786768,5.508857140814314,582.9191646921635,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.71886043339622,6.082224585729337,9.52571191326313,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.2980426104807723,6.301619391202237,9.52571191326313,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,90,-3.7263620477719974,6.230174917422335,9.52571191326313,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.1290188391951608,1.9342624357430138,4.91790745895257,550.2024259228027,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.344499112828936,5.6962400783679765,13.545780770562928,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.6732758833444503,6.105798152898061,13.545780770562928,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,90,-0.48670247069973577,6.334043240985426,13.545780770562928,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.31408773661712913,1.644471987838027,4.3277239389627695,1100.4048518456054,50.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,5.217107664049906,8.002632683949635,29.47923442877933,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.787807412369511,9.61763413774673,29.47923442877933,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,10.340825865001168,13.205970670578616,29.47923442877933,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.7526521826685458,1.3070665026837482,3.299986296996778,519.3219366036858,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.608588568913342,11.688336320643094,28.066184959717837,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,11.373185149610514,14.121967440659331,28.066184959717837,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,18.986885984663537,19.407891798666135,28.066184959717837,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.7525333793549391,1.30735178845151,3.300031214023015,519.3219366036858,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.607209035692467,11.688384356536107,28.079575794083723,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,11.371858099985866,14.122124643865083,28.079575794083723,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg1e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,90,18.986541085849204,19.40876647928832,28.079575794083723,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.4292907993039763,2.1812392368496094,5.74800753131894,654.3046395991546,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.6190424722822883,5.378770894695646,9.013100266837817,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.3280818730345623,5.3873170649663225,9.013100266837817,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-compact2,source_cv_recommended_juan_only,False,6,90,-2.7586110879626453,5.258714930908927,9.013100266837817,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.4744305010286543,2.2402596384292783,5.882665539117546,654.3046395991546,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.593803783389021,5.556545300623798,9.535054304133347,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.217296862366524,5.5875674441283625,9.535054304133347,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-full2,source_cv_recommended_juan_only,False,6,90,-3.0076276218101796,5.626193502927565,9.535054304133347,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.230657179118959,1.9750355362087009,5.137392895910075,635.6778566155772,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.219442462821737,5.307402423676298,13.540364646513417,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.5925301352302017,5.6221488296706426,13.540364646513417,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-compact3,source_cv_recommended_juan_only,False,6,90,0.2320319552620821,6.1410871536757705,13.540364646513417,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.4157260765409274,1.4545829629332023,3.9674638096852064,1132.6491752180323,50.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,5.092051014042708,8.215007865844049,29.371314591943282,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.707061664255264,9.92369862394646,29.371314591943282,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,11.059560290962986,13.81827326973579,29.371314591943282,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.8542905225923442,1.2896574040157658,3.384046125298376,1009.0756983044574,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.483531918906143,12.043842948925464,28.022829467931082,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,11.292439401496262,14.568580967706946,28.022829467931082,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,19.705620410625354,20.140749941951892,28.022829467931082,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.8541717192787375,1.2894942691216222,3.381280037328942,1009.0756983044574,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.482152385685268,12.043923873148591,28.036220302296968,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,11.29111235187162,14.568801070276605,28.036220302296968,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap28-q3-reg3e-06-m7,profile-ring-full,source_cv_recommended_juan_only,False,6,90,19.70527551181102,20.14160703189613,28.036220302296968,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.3789258009858703,2.130259748303794,5.533953640625725,617.5813419860953,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.71724752963305,5.755614137313988,9.247971259314248,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.3945471919525139,5.900610879415867,9.247971259314248,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,90,-3.2370256465877225,5.704912509989157,9.247971259314248,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.4240655027105482,2.190220995344044,5.6710173759173585,617.5813419860953,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.692008840739782,5.93587194138002,9.769925296609777,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.2837621812844753,6.100798225973592,9.769925296609777,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,90,-3.4860421804352564,6.072608108226709,9.769925296609777,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.1802921808008529,1.950882675154587,5.006116090634855,582.9191646921635,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.3176475201724984,5.594207634179397,13.78559479344954,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.6589954541481533,5.979708506168695,13.78559479344954,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,90,-0.24638260336299553,6.314043111533019,13.78559479344954,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.3653610782228215,1.5707968877728915,4.222617580567359,1132.6491752180323,50.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,5.19025607139347,8.089731575916192,29.673827035266598,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.773526983173215,9.742405871913764,29.673827035266598,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,10.581145732337907,13.44628971043391,29.673827035266598,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.8039255242742382,1.2856939249144774,3.3208514759595715,566.324587609016,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.581736976256904,11.82169335582953,28.28974693595699,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,11.358904720414216,14.287776192491375,28.28974693595699,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,19.227205852000278,19.66439607996225,28.28974693595699,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.8038067209606317,1.2858055248893943,3.3208967985943474,566.324587609016,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.58035744303603,11.821765133437141,28.303137770322877,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,11.35757767078957,14.287966997910472,28.303137770322877,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg1e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,90,19.22686095318594,19.66528635718049,28.303137770322877,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.4228421774081996,2.163453330870749,5.831872322069216,693.2116181233638,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.440594602735068,5.216898153761801,9.303705464704514,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.1715734353193632,5.213550519269267,9.303705464704514,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,90,-2.6035233481598614,5.3089342448852745,9.303705464704514,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.4679818791328776,2.221139194722492,5.961294770111941,693.2116181233638,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.415355913841801,5.396098199485404,9.825659502000043,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.0607884246513246,5.418589984601454,9.825659502000043,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,90,-2.8525398820073957,5.6742766676468905,9.825659502000043,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.2242085572231824,1.9365043430039066,5.166953247625003,673.4772289856238,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.040994593274516,5.214777922325616,13.80759214825688,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.4360216975150024,5.555271944197961,13.80759214825688,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,90,0.38711969506486615,6.326783201656185,13.80759214825688,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.4092774546451508,1.318013416208453,3.621078650516047,1132.6491752180323,50.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,4.913603144495487,8.301424281098182,29.55977083338842,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,80_90,6.550553226540064,10.055165681876858,29.55977083338842,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,90,11.214648030765769,14.062632997190143,29.55977083338842,1100.4048518456054,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,0_60,0.8478419006965675,1.2738737739316695,3.82962151728141,1009.0756983044574,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,70_90,8.305084049358925,12.138364234347145,28.25558743842469,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,80_90,11.135930963781064,14.691643654218492,28.25558743842469,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,profile-ring-full-svd,source_cv_recommended_juan_only,False,6,90,19.860708150428138,20.336421065360163,28.25558743842469,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,0_60,0.8477230973829608,1.273595149884437,3.8268554293119763,1009.0756983044574,60.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,70_90,8.30370451613805,12.138474436513848,28.268978272790577,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,80_90,11.134603914156422,14.6919084414147,28.268978272790577,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az16-gap32-q3-reg3e-06-m4,profile-ring-full,source_cv_recommended_juan_only,False,6,90,19.860363251613805,20.337296556426924,28.268978272790577,1132.6491752180323,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,0_60,1.3772797410126687,2.1281891996358056,5.524692820156993,617.5813419860953,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,70_90,2.7190692938588437,5.767677360892976,9.251787162448629,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,80_90,1.3961102659898699,5.918118246968193,9.251787162448629,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-compact2,source_cv_recommended_juan_only,False,6,90,-3.2530816688959905,5.722582764071523,9.251787162448629,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,0_60,1.4224194427373469,2.188178997065191,5.661756555448626,617.5813419860953,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,70_90,2.693830604965577,5.948049775703272,9.773741199744158,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,80_90,1.2853252553218313,6.118350910547695,9.773741199744158,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-full2,source_cv_recommended_juan_only,False,6,90,-3.502098202743524,6.0902255368335,9.773741199744158,1200.0,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,0_60,1.1786461208276522,1.9497837881672728,5.001277893592459,582.9191646921635,60.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,70_90,3.319469284398292,5.604301516045496,13.789639864591315,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,80_90,2.6605585281855095,5.993136666854718,13.789639864591315,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-compact3,source_cv_recommended_juan_only,False,6,90,-0.2624386256712628,6.324001933106294,13.789639864591315,1165.838329384327,90.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,0_60,0.3637150182496205,1.5749268455972638,4.220665852902499,1132.6491752180323,50.0
sweep-split-active-surface-compact-uniform-annular-az24-gap32-q3-reg1e-06-m4,modal-full4-svd,source_cv_recommended_juan_only,False,6,70_90,5.192077835619261,8.086912279031727,29.68095534518281,1100.4048518456054,90.0
