case,source_model,source_profile,rear_phase,mode_count,basis_kind,side_gap_mm,rear_basket_mode_count,half_depth_mm,radii_mm,front_depth_mm,rear_depth_mm,front_radii_mm,rear_radii_mm,angle_group,signed_mean_db,rms_db,max_abs_db,max_abs_freq_hz,max_abs_angle_deg,fit_front_norm_rms_db_300_1200,fit_rear_norm_rms_db_300_1200,fit_side_worst_norm_rms_db_300_1200,fit_front_abs_rms_db_300_1200,fit_rear_abs_rms_db_300_1200,fit_side_worst_abs_rms_db_300_1200,fit_front_phase_rms_deg_300_1200,fit_rear_phase_rms_deg_300_1200,fit_side_worst_phase_rms_deg_300_1200,design_cond_max,effective_cond_max,source_count,basis_count
physical-diaphragm-compact-coupled-dipole-m3-az16-q3-reg3e-06,active-surface-modal,h1659-acoustic-compact,dipole,3,physical-diaphragm,0.0,0,,,,,,,90,0.1847177138676116,0.211155410426443,0.4337228641966888,1200.0,90.0,3.1828597083009265,4.853807796765842,4.853807796765842,2.906607719433559,4.637372668930855,4.637372668930855,68.09658954077932,26.632106033724146,68.09658954077932,5700.172184617325,5700.172184617325,3,3
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,dipole,3,physical-diaphragm,0.0,0,,,,,,,0_60,0.031080391551621057,0.05538775011435198,0.27702196135650325,1200.0,60.0,2.7516067715463843,5.899101276415605,5.899101276415605,2.6364408131368893,5.448687192702446,5.448687192702446,66.94086253687627,26.97188907845972,66.94086253687627,5382.358345197915,5382.358345197915,3,3
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,dipole,3,physical-diaphragm,0.0,0,,,,,,,70_90,0.15782339989174934,0.1908664469909876,0.4446125043155007,1200.0,90.0,2.7516067715463843,5.899101276415605,5.899101276415605,2.6364408131368893,5.448687192702446,5.448687192702446,66.94086253687627,26.97188907845972,66.94086253687627,5382.358345197915,5382.358345197915,3,3
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,dipole,3,physical-diaphragm,0.0,0,,,,,,,80_90,0.17545966255637932,0.206685653981582,0.4446125043155007,1200.0,90.0,2.7516067715463843,5.899101276415605,5.899101276415605,2.6364408131368893,5.448687192702446,5.448687192702446,66.94086253687627,26.97188907845972,66.94086253687627,5382.358345197915,5382.358345197915,3,3
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,dipole,3,physical-diaphragm,0.0,0,,,,,,,90,0.19678518541573628,0.22382936795964078,0.4446125043155007,1200.0,90.0,2.7516067715463843,5.899101276415605,5.899101276415605,2.6364408131368893,5.448687192702446,5.448687192702446,66.94086253687627,26.97188907845972,66.94086253687627,5382.358345197915,5382.358345197915,3,3
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg3e-06,active-surface-modal,h1659-acoustic-compact,dipole,3,physical-diaphragm,0.0,0,,,,,,,0_60,0.03504315133870487,0.06240578738731466,0.29642865733462287,1200.0,60.0,3.1779291926887616,4.961058873859927,4.961058873859927,2.9086635670915957,4.725267377174433,4.725267377174433,68.06918409299627,26.694351454597136,68.06918409299627,5382.358345197915,5382.358345197915,3,3
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg3e-06,active-surface-modal,h1659-acoustic-compact,dipole,3,physical-diaphragm,0.0,0,,,,,,,70_90,0.1566822037939857,0.18899978469499973,0.4348115473159595,1200.0,90.0,3.1779291926887616,4.961058873859927,4.961058873859927,2.9086635670915957,4.725267377174433,4.725267377174433,68.06918409299627,26.694351454597136,68.06918409299627,5382.358345197915,5382.358345197915,3,3
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg3e-06,active-surface-modal,h1659-acoustic-compact,dipole,3,physical-diaphragm,0.0,0,,,,,,,80_90,0.1700613529264809,0.200476079418635,0.4348115473159595,1200.0,90.0,3.1779291926887616,4.961058873859927,4.961058873859927,2.9086635670915957,4.725267377174433,4.725267377174433,68.06918409299627,26.694351454597136,68.06918409299627,5382.358345197915,5382.358345197915,3,3
physical-diaphragm-compact-coupled-dipole-m3-az24-q3-reg3e-06,active-surface-modal,h1659-acoustic-compact,dipole,3,physical-diaphragm,0.0,0,,,,,,,90,0.18561090518096027,0.21225859666392416,0.4348115473159595,1200.0,90.0,3.1779291926887616,4.961058873859927,4.961058873859927,2.9086635670915957,4.725267377174433,4.725267377174433,68.06918409299627,26.694351454597136,68.06918409299627,5382.358345197915,5382.358345197915,3,3
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,0_60,0.005875211184046829,0.013289374799081953,0.0432076998635722,1200.0,30.0,2.144464861660611,4.286161230618588,4.286161230618588,2.3254747635134443,5.753708572461752,5.753708572461752,56.04328507548461,69.51404336116843,69.51404336116843,37641.93822963838,37641.93822963838,4,4
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,70_90,0.045751771602975236,0.10262724134267358,0.5235444001144955,1009.0756983044574,80.0,2.144464861660611,4.286161230618588,4.286161230618588,2.3254747635134443,5.753708572461752,5.753708572461752,56.04328507548461,69.51404336116843,69.51404336116843,37641.93822963838,37641.93822963838,4,4
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,80_90,0.06543430498296501,0.12195157591351914,0.5235444001144955,1009.0756983044574,80.0,2.144464861660611,4.286161230618588,4.286161230618588,2.3254747635134443,5.753708572461752,5.753708572461752,56.04328507548461,69.51404336116843,69.51404336116843,37641.93822963838,37641.93822963838,4,4
physical-diaphragm-compact-coupled-measured-az16-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,90,0.10479977522151428,0.11050236140842155,0.1778859925340086,1200.0,90.0,2.144464861660611,4.286161230618588,4.286161230618588,2.3254747635134443,5.753708572461752,5.753708572461752,56.04328507548461,69.51404336116843,69.51404336116843,37641.93822963838,37641.93822963838,4,4
physical-diaphragm-compact-coupled-measured-az16-q3-reg3e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,0_60,0.009630289450882174,0.018578134419144812,0.05819264159465831,1200.0,60.0,2.8168199447606996,5.6892458930142915,5.6892458930142915,3.040720293467686,7.18181591106037,7.18181591106037,60.791005660378026,74.09141172615836,74.09141172615836,37641.93822963838,37641.93822963838,4,4
physical-diaphragm-compact-coupled-measured-az16-q3-reg3e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,70_90,0.0797747031592657,0.1175677846752497,0.473839062579934,1165.838329384327,80.0,2.8168199447606996,5.6892458930142915,5.6892458930142915,3.040720293467686,7.18181591106037,7.18181591106037,60.791005660378026,74.09141172615836,74.09141172615836,37641.93822963838,37641.93822963838,4,4
physical-diaphragm-compact-coupled-measured-az16-q3-reg3e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,80_90,0.10797185206114028,0.13448163089881884,0.473839062579934,1165.838329384327,80.0,2.8168199447606996,5.6892458930142915,5.6892458930142915,3.040720293467686,7.18181591106037,7.18181591106037,60.791005660378026,74.09141172615836,74.09141172615836,37641.93822963838,37641.93822963838,4,4
physical-diaphragm-compact-coupled-measured-az16-q3-reg3e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,90,0.11572348642078396,0.12347677695998138,0.18876728470159776,1200.0,90.0,2.8168199447606996,5.6892458930142915,5.6892458930142915,3.040720293467686,7.18181591106037,7.18181591106037,60.791005660378026,74.09141172615836,74.09141172615836,37641.93822963838,37641.93822963838,4,4
physical-diaphragm-compact-coupled-measured-az24-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,0_60,0.005781694744238021,0.013771679993673874,0.05410203346157516,1200.0,30.0,2.0636759008326915,4.216117680694408,4.216117680694408,2.217685319235002,5.61184996984058,5.61184996984058,55.380318071386995,68.8387594969572,68.8387594969572,33111.576545466814,33111.576545466814,4,4
physical-diaphragm-compact-coupled-measured-az24-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,70_90,0.0421958224676924,0.08941048129748536,0.3234505697981902,980.3492719446599,80.0,2.0636759008326915,4.216117680694408,4.216117680694408,2.217685319235002,5.61184996984058,5.61184996984058,55.380318071386995,68.8387594969572,68.8387594969572,33111.576545466814,33111.576545466814,4,4
physical-diaphragm-compact-coupled-measured-az24-q3-reg1e-06,active-surface-modal,h1659-acoustic-compact,measured,4,physical-diaphragm,0.0,0,,,,,,,80_90,0.0612713898416442,0.10603524803359794,0.3234505697981902,980.3492719446599,80.0,2.0636759008326915,4.216117680694408,4.216117680694408,2.217685319235002,5.61184996984058,5.61184996984058,55.380318071386995,68.8387594969572,68.8387594969572,33111.576545466814,33111.576545466814,4,4
