candidate,angle_group,source_model,source_point_profile,acoustic_center_offset_mm,half_depth_mm,ring_radii_mm,front_depth_mm,rear_depth_mm,front_ring_radii_mm,rear_ring_radii_mm,source_count,source_svd_rcond,source_regularization,source_fit_rms_db_300_1200,source_fit_front_rms_db_300_1200,source_fit_rear_rms_db_300_1200,mesh_panels,mesh_area_m2,freqs_hz,angle_min_deg,angle_max_deg,target_norm_mean_db,sim_norm_mean_db,signed_mean_error_db,rms_error_db,max_abs_error_db,max_abs_error_freq_hz,max_abs_error_angle_deg
asym_f55r45_front25_rear35_svd1e-5_ac-20mm,70_90,split-discrete,asymmetric_depth_rings,-20.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.507660436013788,2.806858110179788,2.1675491399310127,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-7.6112157886262395,15.972945314058242,18.0119873423569,24.449737933111493,300.293,75.0
asym_f55r45_front25_rear35_svd1e-5_ac-20mm,80_90,split-discrete,asymmetric_depth_rings,-20.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.507660436013788,2.806858110179788,2.1675491399310127,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-9.767463223971436,7.649286049288165,7.649505353832702,7.707209226692626,304.321,90.0
asym_f55r45_front25_rear35_svd1e-5_ac-20mm,90,split-discrete,asymmetric_depth_rings,-20.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.507660436013788,2.806858110179788,2.1675491399310127,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-9.767463223971436,7.649286049288165,7.649505353832702,7.707209226692626,304.321,90.0
asym_f55r45_front25_rear35_svd1e-5_ac+0mm,0_60,split-discrete,asymmetric_depth_rings,0.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.4937253909625494,2.51777851859631,2.4694379891703324,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.1194894889444518,0.577022302673118,0.9599786376652824,2.129713437645165,300.293,60.0
asym_f55r45_front25_rear35_svd1e-5_ac+0mm,70_90,split-discrete,asymmetric_depth_rings,0.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.4937253909625494,2.51777851859631,2.4694379891703324,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-13.976440298421062,9.607720804263419,12.957879636968462,18.49904524547781,300.293,75.0
asym_f55r45_front25_rear35_svd1e-5_ac+0mm,80_90,split-discrete,asymmetric_depth_rings,0.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.4937253909625494,2.51777851859631,2.4694379891703324,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-16.502587285687163,0.914161987572438,0.9150641320256493,0.9547849637985166,304.321,90.0
asym_f55r45_front25_rear35_svd1e-5_ac+0mm,90,split-discrete,asymmetric_depth_rings,0.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.4937253909625494,2.51777851859631,2.4694379891703324,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-16.502587285687163,0.914161987572438,0.9150641320256493,0.9547849637985166,304.321,90.0
asym_f55r45_front25_rear35_svd1e-5_ac+20mm,0_60,split-discrete,asymmetric_depth_rings,20.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.5150415882333177,2.2147354645660857,2.783130468210138,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.003741876897448,0.6927699147201217,1.201346929103026,2.638212461801082,300.293,60.0
asym_f55r45_front25_rear35_svd1e-5_ac+20mm,70_90,split-discrete,asymmetric_depth_rings,20.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.5150415882333177,2.2147354645660857,2.783130468210138,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-16.320031874424533,7.264129228259948,15.203242804736924,20.792306929871735,300.293,75.0
asym_f55r45_front25_rear35_svd1e-5_ac+20mm,80_90,split-discrete,asymmetric_depth_rings,20.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.5150415882333177,2.2147354645660857,2.783130468210138,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-23.506972760909203,-6.090223487649602,6.093042815529203,6.275557300951846,304.321,90.0
asym_f55r45_front25_rear35_svd1e-5_ac+20mm,90,split-discrete,asymmetric_depth_rings,20.0,nan,,55.0,45.0,0 25 50 75 95,0 35 70 95,16,1e-05,1e-06,2.5150415882333177,2.2147354645660857,2.783130468210138,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-23.506972760909203,-6.090223487649602,6.093042815529203,6.275557300951846,304.321,90.0
current_d45_r0-35-70-95_svd1e-6_ac-20mm,0_60,split-discrete,symmetric_depth_rings,-20.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.43603520824001,2.6777547256611594,2.167525017334109,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,0.09458667486252921,2.7910984664800993,3.732043479400377,6.910868606971711,304.321,60.0
current_d45_r0-35-70-95_svd1e-6_ac-20mm,70_90,split-discrete,symmetric_depth_rings,-20.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.43603520824001,2.6777547256611594,2.167525017334109,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-7.748262168987797,15.835898933696685,18.18626795561305,24.925741092053677,300.293,75.0
current_d45_r0-35-70-95_svd1e-6_ac-20mm,80_90,split-discrete,symmetric_depth_rings,-20.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.43603520824001,2.6777547256611594,2.167525017334109,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-10.522429844601636,6.894319428657965,6.894582272360639,6.954521803851165,304.321,90.0
current_d45_r0-35-70-95_svd1e-6_ac-20mm,90,split-discrete,symmetric_depth_rings,-20.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.43603520824001,2.6777547256611594,2.167525017334109,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-10.522429844601636,6.894319428657965,6.894582272360639,6.954521803851165,304.321,90.0
current_d45_r0-35-70-95_svd1e-6_ac+0mm,0_60,split-discrete,symmetric_depth_rings,0.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.4256304427719915,2.381049086860318,2.469407081824732,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-1.6615748512701003,1.0349369403474697,1.5257422628384258,3.164346587739942,300.293,60.0
current_d45_r0-35-70-95_svd1e-6_ac+0mm,70_90,split-discrete,symmetric_depth_rings,0.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.4256304427719915,2.381049086860318,2.469407081824732,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-14.867852204694687,8.716308897989794,14.061582779753532,19.929984376099576,300.293,75.0
current_d45_r0-35-70-95_svd1e-6_ac+0mm,80_90,split-discrete,symmetric_depth_rings,0.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.4256304427719915,2.381049086860318,2.469407081824732,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-19.73391312438621,-2.317163851126608,2.317298515904411,2.3421458215231254,300.293,90.0
current_d45_r0-35-70-95_svd1e-6_ac+0mm,90,split-discrete,symmetric_depth_rings,0.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.4256304427719915,2.381049086860318,2.469407081824732,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-19.73391312438621,-2.317163851126608,2.317298515904411,2.3421458215231254,300.293,90.0
current_d45_r0-35-70-95_svd1e-6_ac+20mm,0_60,split-discrete,symmetric_depth_rings,20.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.4605765629162146,2.088841935414323,2.783094215580868,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-1.9484805419512157,0.7480312496663544,1.319583890646443,2.8578937227478605,300.293,60.0
current_d45_r0-35-70-95_svd1e-6_ac+20mm,70_90,split-discrete,symmetric_depth_rings,20.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.4605765629162146,2.088841935414323,2.783094215580868,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-10.76413828076825,12.82002282191623,15.005389373559277,20.77796997056322,300.293,75.0
current_d45_r0-35-70-95_svd1e-6_ac+20mm,80_90,split-discrete,symmetric_depth_rings,20.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.4605765629162146,2.088841935414323,2.783094215580868,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-12.393848070851316,5.022901202408285,5.023037998550338,5.0599720228199345,300.293,90.0
current_d45_r0-35-70-95_svd1e-6_ac+20mm,90,split-discrete,symmetric_depth_rings,20.0,45.0,0 35 70 95,45.0,45.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.4605765629162146,2.088841935414323,2.783094215580868,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-12.393848070851316,5.022901202408285,5.023037998550338,5.0599720228199345,300.293,90.0
d35_r0-35-70-95_svd1e-6_ac-20mm,0_60,split-discrete,symmetric_depth_rings,-20.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.295792185544532,2.5313948332634224,2.0330675632014614,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,4.137789108307514,6.8343008999250845,8.407548685295563,14.149624480666269,304.321,60.0
d35_r0-35-70-95_svd1e-6_ac-20mm,70_90,split-discrete,symmetric_depth_rings,-20.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.295792185544532,2.5313948332634224,2.0330675632014614,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,3.454537761205975,27.038698863890453,28.096959272097564,34.6859339576592,300.293,75.0
d35_r0-35-70-95_svd1e-6_ac-20mm,80_90,split-discrete,symmetric_depth_rings,-20.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.295792185544532,2.5313948332634224,2.0330675632014614,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,1.9841031075262237,19.400852380785825,19.401426631245496,19.550124704271717,304.321,90.0
d35_r0-35-70-95_svd1e-6_ac-20mm,90,split-discrete,symmetric_depth_rings,-20.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.295792185544532,2.5313948332634224,2.0330675632014614,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,1.9841031075262237,19.400852380785825,19.401426631245496,19.550124704271717,304.321,90.0
d35_r0-35-70-95_svd1e-6_ac+0mm,0_60,split-discrete,symmetric_depth_rings,0.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.273556035883198,2.2317976400053006,2.314561165894869,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-0.2680805856111476,2.4284312060064224,3.219070083721636,5.9162280090700605,304.321,60.0
d35_r0-35-70-95_svd1e-6_ac+0mm,70_90,split-discrete,symmetric_depth_rings,0.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.273556035883198,2.2317976400053006,2.314561165894869,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-13.66989764850259,9.914263454181892,16.19442452394537,22.855162737897636,300.293,75.0
d35_r0-35-70-95_svd1e-6_ac+0mm,80_90,split-discrete,symmetric_depth_rings,0.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.273556035883198,2.2317976400053006,2.314561165894869,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-20.307026307162072,-2.8902770339024713,2.8906962890015824,2.9395081474736102,300.293,90.0
d35_r0-35-70-95_svd1e-6_ac+0mm,90,split-discrete,symmetric_depth_rings,0.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.273556035883198,2.2317976400053006,2.314561165894869,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-20.307026307162072,-2.8902770339024713,2.8906962890015824,2.9395081474736102,300.293,90.0
d35_r0-35-70-95_svd1e-6_ac+20mm,0_60,split-discrete,symmetric_depth_rings,20.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.316525198822732,1.9571739865643814,2.6271749046984065,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-5.428666198160537,-2.732154406542967,3.433464308266805,6.300862861881981,304.321,45.0
d35_r0-35-70-95_svd1e-6_ac+20mm,70_90,split-discrete,symmetric_depth_rings,20.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.316525198822732,1.9571739865643814,2.6271749046984065,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-2.582425003391611,21.00173609929287,21.373294398468445,25.17892107568936,300.293,75.0
d35_r0-35-70-95_svd1e-6_ac+20mm,80_90,split-discrete,symmetric_depth_rings,20.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.316525198822732,1.9571739865643814,2.6271749046984065,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-0.37991145575454155,17.03683781750506,17.036945997682142,17.09755114361227,300.293,90.0
d35_r0-35-70-95_svd1e-6_ac+20mm,90,split-discrete,symmetric_depth_rings,20.0,35.0,0 35 70 95,35.0,35.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.316525198822732,1.9571739865643814,2.6271749046984065,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-0.37991145575454155,17.03683781750506,17.036945997682142,17.09755114361227,300.293,90.0
d55_r0-35-70-95_svd1e-6_ac-20mm,0_60,split-discrete,symmetric_depth_rings,-20.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.577355012556186,2.8157280285617756,2.314561165894869,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.0162203441902733,0.6802914474272967,1.2033010180114503,2.6533263648886347,300.293,60.0
d55_r0-35-70-95_svd1e-6_ac-20mm,70_90,split-discrete,symmetric_depth_rings,-20.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.577355012556186,2.8157280285617756,2.314561165894869,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-11.521094733326533,12.063066369357948,13.132820347105257,17.49875168313529,300.293,75.0
d55_r0-35-70-95_svd1e-6_ac-20mm,80_90,split-discrete,symmetric_depth_rings,-20.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.577355012556186,2.8157280285617756,2.314561165894869,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-10.542297292269925,6.874451980989676,6.874620537164221,6.922592307818633,304.321,90.0
d55_r0-35-70-95_svd1e-6_ac-20mm,90,split-discrete,symmetric_depth_rings,-20.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.577355012556186,2.8157280285617756,2.314561165894869,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-10.542297292269925,6.874451980989676,6.874620537164221,6.922592307818633,304.321,90.0
d55_r0-35-70-95_svd1e-6_ac+0mm,0_60,split-discrete,symmetric_depth_rings,0.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.579729422027614,2.5313948332634224,2.627174904698412,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.725142208807532,-0.028630417189962287,0.34973111026987513,0.638095860716632,304.321,45.0
d55_r0-35-70-95_svd1e-6_ac+0mm,70_90,split-discrete,symmetric_depth_rings,0.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.579729422027614,2.5313948332634224,2.627174904698412,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-16.42684426207127,7.157316840613211,11.851567604199,16.818432246642452,300.293,75.0
d55_r0-35-70-95_svd1e-6_ac+0mm,80_90,split-discrete,symmetric_depth_rings,0.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.579729422027614,2.5313948332634224,2.627174904698412,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-19.70448439216828,-2.287735118908678,2.287788487859475,2.3033617274415192,300.293,90.0
d55_r0-35-70-95_svd1e-6_ac+0mm,90,split-discrete,symmetric_depth_rings,0.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.579729422027614,2.5313948332634224,2.627174904698412,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-19.70448439216828,-2.287735118908678,2.287788487859475,2.3033617274415192,300.293,90.0
d55_r0-35-70-95_svd1e-6_ac+20mm,0_60,split-discrete,symmetric_depth_rings,20.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.6059999086314067,2.2317976400053006,2.932839978866998,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.193553528398413,0.5029582632191569,0.9203273643571817,2.0653560097191743,300.293,60.0
d55_r0-35-70-95_svd1e-6_ac+20mm,70_90,split-discrete,symmetric_depth_rings,20.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.6059999086314067,2.2317976400053006,2.932839978866998,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-15.760716066400835,7.823445036283646,14.74574870649331,20.503380136825946,300.293,75.0
d55_r0-35-70-95_svd1e-6_ac+20mm,80_90,split-discrete,symmetric_depth_rings,20.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.6059999086314067,2.2317976400053006,2.932839978866998,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-22.09165033613434,-4.6749010628747385,4.676113804447491,4.7813922102862705,304.321,90.0
d55_r0-35-70-95_svd1e-6_ac+20mm,90,split-discrete,symmetric_depth_rings,20.0,55.0,0 35 70 95,55.0,55.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.6059999086314067,2.2317976400053006,2.932839978866998,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-22.09165033613434,-4.6749010628747385,4.676113804447491,4.7813922102862705,304.321,90.0
d65_r0-35-70-95_svd1e-6_ac-20mm,0_60,split-discrete,symmetric_depth_rings,-20.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.716109768735566,2.9421987043494195,2.469407081824732,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-3.5601885059241596,-0.8636767143065895,1.1264182560691383,1.9982524064709821,304.321,45.0
d65_r0-35-70-95_svd1e-6_ac-20mm,70_90,split-discrete,symmetric_depth_rings,-20.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.716109768735566,2.9421987043494195,2.469407081824732,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-15.583134939077409,8.001026163607072,8.011743872166521,8.713881565236079,300.293,75.0
d65_r0-35-70-95_svd1e-6_ac-20mm,80_90,split-discrete,symmetric_depth_rings,-20.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.716109768735566,2.9421987043494195,2.469407081824732,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-9.689930474701324,7.726818798558277,7.726847849712694,7.748007164613924,304.321,90.0
d65_r0-35-70-95_svd1e-6_ac-20mm,90,split-discrete,symmetric_depth_rings,-20.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.716109768735566,2.9421987043494195,2.469407081824732,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-9.689930474701324,7.726818798558277,7.726847849712694,7.748007164613924,304.321,90.0
d65_r0-35-70-95_svd1e-6_ac+0mm,0_60,split-discrete,symmetric_depth_rings,0.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.7309324216831476,2.6777547256611594,2.783094215580868,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-3.291704550914358,-0.5951927592967877,0.921347298399478,1.4809255249075548,304.321,45.0
d65_r0-35-70-95_svd1e-6_ac+0mm,70_90,split-discrete,symmetric_depth_rings,0.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.7309324216831476,2.6777547256611594,2.783094215580868,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-17.82032350715273,5.763837595531751,10.197619605460206,14.411372644910571,300.293,75.0
d65_r0-35-70-95_svd1e-6_ac+0mm,80_90,split-discrete,symmetric_depth_rings,0.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.7309324216831476,2.6777547256611594,2.783094215580868,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-20.063705937870086,-2.646956664610485,2.647009027214799,2.6636061640255235,300.293,90.0
d65_r0-35-70-95_svd1e-6_ac+0mm,90,split-discrete,symmetric_depth_rings,0.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.7309324216831476,2.6777547256611594,2.783094215580868,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-20.063705937870086,-2.646956664610485,2.647009027214799,2.6636061640255235,300.293,90.0
d65_r0-35-70-95_svd1e-6_ac+20mm,0_60,split-discrete,symmetric_depth_rings,20.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.748836977744031,2.381049086860318,3.0729163194573843,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-2.4742935508008754,0.2222182408166944,0.4409777210183002,0.9554306864313702,300.293,60.0
d65_r0-35-70-95_svd1e-6_ac+20mm,70_90,split-discrete,symmetric_depth_rings,20.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.748836977744031,2.381049086860318,3.0729163194573843,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-17.03882443154698,6.5453366711375,14.346867976001624,19.501625402073373,300.293,75.0
d65_r0-35-70-95_svd1e-6_ac+20mm,80_90,split-discrete,symmetric_depth_rings,20.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.748836977744031,2.381049086860318,3.0729163194573843,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-23.6374572215193,-6.220707948259697,6.220900358569744,6.2696353813805885,304.321,90.0
d65_r0-35-70-95_svd1e-6_ac+20mm,90,split-discrete,symmetric_depth_rings,20.0,65.0,0 35 70 95,65.0,65.0,0 35 70 95,0 35 70 95,14,1e-06,1e-06,2.748836977744031,2.381049086860318,3.0729163194573843,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-23.6374572215193,-6.220707948259697,6.220900358569744,6.2696353813805885,304.321,90.0
d45_r0-30-60-90_svd1e-6_ac-20mm,0_60,split-discrete,symmetric_depth_rings,-20.0,45.0,0 30 60 90,45.0,45.0,0 30 60 90,0 30 60 90,14,1e-06,1e-06,2.458439991712706,2.696381312094161,2.1948535726772556,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,0.32433161823513146,3.0208434098527013,3.9944100935682494,7.366942975186454,304.321,60.0
d45_r0-30-60-90_svd1e-6_ac-20mm,70_90,split-discrete,symmetric_depth_rings,-20.0,45.0,0 30 60 90,45.0,45.0,0 30 60 90,0 30 60 90,14,1e-06,1e-06,2.458439991712706,2.696381312094161,2.1948535726772556,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-6.5522221872290505,17.03193891545543,19.269902904480205,26.17503037597664,300.293,75.0
d45_r0-30-60-90_svd1e-6_ac-20mm,80_90,split-discrete,symmetric_depth_rings,-20.0,45.0,0 30 60 90,45.0,45.0,0 30 60 90,0 30 60 90,14,1e-06,1e-06,2.458439991712706,2.696381312094161,2.1948535726772556,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-9.39766832711733,8.019080946142271,8.019346006072146,8.084281746162205,304.321,90.0
d45_r0-30-60-90_svd1e-6_ac-20mm,90,split-discrete,symmetric_depth_rings,-20.0,45.0,0 30 60 90,45.0,45.0,0 30 60 90,0 30 60 90,14,1e-06,1e-06,2.458439991712706,2.696381312094161,2.1948535726772556,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-9.39766832711733,8.019080946142271,8.019346006072146,8.084281746162205,304.321,90.0
d45_r0-30-60-90_svd1e-6_ac+0mm,0_60,split-discrete,symmetric_depth_rings,0.0,45.0,0 30 60 90,45.0,45.0,0 30 60 90,0 30 60 90,14,1e-06,1e-06,2.45130095555324,2.406499159274231,2.4952984883185567,832,0.18508636079717677,300.293 304.321,0.0,60.0,-2.69651179161757,-1.5178681801644203,1.1786436114531498,1.6430182982945125,3.2981179608667546,300.293,60.0
d45_r0-30-60-90_svd1e-6_ac+0mm,70_90,split-discrete,symmetric_depth_rings,0.0,45.0,0 30 60 90,45.0,45.0,0 30 60 90,0 30 60 90,14,1e-06,1e-06,2.45130095555324,2.406499159274231,2.4952984883185567,832,0.18508636079717677,300.293 304.321,70.0,90.0,-23.58416110268448,-15.224225139556582,8.3599359631279,14.166607871186592,19.985633594190666,300.293,75.0
d45_r0-30-60-90_svd1e-6_ac+0mm,80_90,split-discrete,symmetric_depth_rings,0.0,45.0,0 30 60 90,45.0,45.0,0 30 60 90,0 30 60 90,14,1e-06,1e-06,2.45130095555324,2.406499159274231,2.4952984883185567,832,0.18508636079717677,300.293 304.321,80.0,90.0,-17.4167492732596,-20.49291088568467,-3.076161612425068,3.0767946155544355,3.1385702700550127,300.293,90.0
d45_r0-30-60-90_svd1e-6_ac+0mm,90,split-discrete,symmetric_depth_rings,0.0,45.0,0 30 60 90,45.0,45.0,0 30 60 90,0 30 60 90,14,1e-06,1e-06,2.45130095555324,2.406499159274231,2.4952984883185567,832,0.18508636079717677,300.293 304.321,90.0,90.0,-17.4167492732596,-20.49291088568467,-3.076161612425068,3.0767946155544355,3.1385702700550127,300.293,90.0
